10-07-2017 23:22:59,48.692
10-07-2017 23:23:01,48.692
10-07-2017 23:23:04,48.692
10-07-2017 23:23:06,48.692
10-07-2017 23:23:08,49.23
10-07-2017 23:23:10,48.692
10-07-2017 23:23:12,48.154
10-07-2017 23:23:15,48.692
10-07-2017 23:23:17,48.692
10-07-2017 23:23:19,48.692
10-07-2017 23:23:21,48.692
10-07-2017 23:23:24,48.692
10-07-2017 23:23:26,48.692
10-07-2017 23:23:28,48.154
10-07-2017 23:23:31,48.692
10-07-2017 23:23:33,48.692
10-07-2017 23:23:35,48.692
10-07-2017 23:23:37,48.692
10-07-2017 23:23:40,48.692
10-07-2017 23:23:42,49.23
10-07-2017 23:23:44,47.615
10-07-2017 23:23:46,48.154
10-07-2017 23:23:49,48.692
10-07-2017 23:23:51,48.692
10-07-2017 23:23:53,48.154
10-07-2017 23:23:55,48.154
10-07-2017 23:23:58,48.692
2017-07-10 23:55:42,46.002
2017-07-10 23:55:45,45.464
2017-07-10 23:55:48,45.464
2017-07-10 23:55:50,45.464
2017-07-10 23:55:53,46.002
2017-07-10 23:55:55,46.002
2017-07-10 23:55:57,46.002
2017-07-10 23:56:00,45.464
2017-07-10 23:56:02,45.464
2017-07-10 23:56:04,45.464
2017-07-10 23:56:07,46.002
2017-07-10 23:56:09,46.002
2017-07-10 23:56:12,46.54
2017-07-10 23:56:14,46.54
2017-07-10 23:56:17,46.54
2017-07-10 23:56:19,46.54
2017-07-10 23:56:21,46.54
2017-07-10 23:56:24,46.54
2017-07-10 23:56:26,46.002
2017-07-10 23:56:29,46.54
2017-07-10 23:56:31,46.54
2017-07-10 23:56:33,46.54
2017-07-10 23:56:36,46.54
2017-07-10 23:56:38,46.54
2017-07-10 23:56:40,46.54
2017-07-10 23:56:43,46.54
2017-07-10 23:56:45,46.54
2017-07-10 23:56:48,46.54
2017-07-10 23:56:50,46.54
2017-07-10 23:56:53,46.54
2017-07-10 23:56:55,46.54
2017-07-10 23:56:58,47.078
2017-07-10 23:57:00,47.078
2017-07-10 23:57:02,46.54
2017-07-10 23:57:04,46.54
2017-07-10 23:57:07,47.078
2017-07-10 23:57:09,47.078
2017-07-10 23:57:11,46.54
2017-07-10 23:57:13,47.078
2017-07-10 23:57:16,47.078
2017-07-10 23:57:18,46.54
2017-07-10 23:57:21,47.078
2017-07-10 23:57:23,46.54
2017-07-10 23:57:25,47.078
2017-07-10 23:57:27,46.54
2017-07-10 23:57:30,47.078
2017-07-10 23:57:32,47.078
2017-07-10 23:57:34,47.078
2017-07-10 23:57:37,47.078
2017-07-10 23:57:39,46.54
2017-07-10 23:57:41,47.078
2017-07-10 23:57:44,47.078
2017-07-10 23:57:46,46.54
2017-07-10 23:57:48,47.078
2017-07-10 23:57:51,46.54
2017-07-10 23:57:53,47.078
2017-07-10 23:57:56,46.54
2017-07-10 23:57:58,47.078
2017-07-10 23:58:00,46.54
2017-07-11 00:09:09,45.464
2017-07-11 00:09:12,46.002
2017-07-11 00:09:14,46.002
2017-07-11 00:09:16,46.002
2017-07-11 00:09:19,46.002
2017-07-11 00:09:21,46.54
2017-07-11 00:09:23,46.54
2017-07-11 00:09:26,46.54
2017-07-11 00:09:28,46.002
2017-07-11 00:09:31,46.54
2017-07-11 00:09:33,46.54
2017-07-11 00:09:35,46.54
2017-07-11 00:09:38,47.078
2017-07-11 00:09:40,46.54
2017-07-11 00:09:42,46.54
2017-07-11 00:09:45,47.078
2017-07-11 00:09:47,46.54
2017-07-11 00:09:50,46.54
2017-07-11 00:09:52,47.078
2017-07-11 00:09:54,46.54
2017-07-11 00:09:57,46.54
2017-07-11 00:09:59,47.078
2017-07-11 00:10:01,47.078
2017-07-11 00:10:04,47.078
2017-07-11 00:10:06,47.615
2017-07-11 00:10:08,46.54
2017-07-11 00:10:11,47.078
2017-07-11 00:10:13,46.54
2017-07-11 00:10:16,47.078
2017-07-11 00:10:18,47.615
2017-07-11 00:10:20,47.078
2017-07-11 00:10:23,47.078
2017-07-11 00:10:25,47.078
2017-07-11 00:10:28,47.078
2017-07-11 00:10:30,47.078
